sum	NN	I-NP	O
Ruch	NNP	I-NP	I-ORG
says	VBZ	I-VP	O
it	PRP	I-NP	O
needs	VBZ	I-VP	O
to	TO	I-VP	O
upgrade	VB	I-VP	O
its	PRP$	I-NP	O
outlets	NNS	I-NP	O
.	.	O	O

Lokomotiva	NNP	I-NP	I-ORG
Kosice	NN	I-NP	I-ORG
4	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O
2	CD	I-NP	O
3	CD	I-NP	O
5	CD	I-NP	O
4	CD	I-NP	O

Scoreboard	RB	I-ADVP	O
on	IN	I-PP	O
the	DT	I-NP	O
second	JJ	I-NP	O
day	NN	I-NP	O
of	IN	I-PP	O

SOCCER	NN	I-NP	O
-	:	O	O
ENGLISH	JJ	I-NP	I-MISC
LEAGUE	NN	I-NP	O
RESULTS	NNS	I-NP	O
.	.	O	O

Forfar	NNP	I-NP	I-ORG
15	CD	I-NP	O
6	CD	I-NP	O
4	CD	I-NP	O
5	CD	I-NP	O
26	CD	B-NP	O
24	CD	I-NP	O
22	CD	I-NP	O

The	DT	I-NP	O
others	NNS	I-NP	O
have	VBP	I-VP	O
been	VBN	I-VP	O
charged	VBN	I-VP	O
with	IN	I-PP	O
abduction	NN	I-NP	O
and	CC	O	O
illegal	JJ	I-NP	O
imprisonment	NN	I-NP	O
of	IN	I-PP	O
children	NNS	I-NP	O
or	CC	O	O
are	VBP	I-VP	O
suspected	VBN	I-VP	O
of	IN	I-PP	O
criminal	JJ	I-NP	O
association	NN	I-NP	O
.	.	O	O

Jet	NN	I-NP	O
fuel	NN	I-NP	O
stocks	NNS	I-NP	O
lowered	VBD	I-VP	O
as	IN	I-SBAR	O
the	DT	I-NP	O
aviation	NN	I-NP	O
sector	NN	I-NP	O
bought	VBD	I-VP	O
.	.	O	O

SOCCER	NN	I-NP	O
-	:	O	O
SPANISH	NNP	I-NP	I-MISC
FIRST	NNP	I-NP	O
DIVISION	NNP	I-NP	O
STANDINGS	NNP	I-NP	O
.	.	O	O

Roberto	NNP	I-NP	I-PER
Carretero	NNP	I-NP	I-PER
(	(	O	O
Spain	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Jordi	NNP	I-NP	I-PER
Burillo	NNP	I-NP	I-PER
(	(	O	O
Spain	NNP	I-NP	I-LOC
)	)	O	O
6-3	CD	I-NP	O
4-6	JJ	I-NP	O
6-	JJ	I-NP	O

Zubair	NNP	I-NP	I-PER
Jahan	NNP	I-NP	I-PER
Khan	NNP	I-NP	I-PER
(	(	O	O
Pakistan	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Faheem	NNP	I-NP	I-PER
Khan	NNP	I-NP	I-PER
(	(	O	O
Hong	NNP	I-NP	I-LOC
Kong	NNP	I-NP	I-LOC
)	)	O	O
12-15	CD	I-NP	O

The	DT	I-NP	O
Australian	NNP	I-NP	I-MISC
had	VBD	I-VP	O
upset	VBN	I-VP	O
Jansher	NNP	I-NP	I-PER
's	POS	B-NP	O
rhythm	NN	I-NP	O
with	IN	I-PP	O
his	PRP$	I-NP	O
mixture	NN	I-NP	O
of	IN	I-PP	O
gamesmanship	NN	I-NP	O
and	CC	O	O
fluent	JJ	I-NP	O
stroke-making	JJ	I-ADJP	O
but	CC	O	O
eventually	RB	I-VP	O
succumbed	VBD	I-VP	O
15-7	CD	I-VP	O
17-15	CD	I-NP	O
14-15	JJ	I-NP	O
15-8	CD	I-NP	O
.	.	O	O

Kamil	NNP	I-NP	I-PER
Jamil	NNP	I-NP	I-PER
did	VBD	I-VP	O
n't	RB	I-VP	O
have	VB	I-VP	O
a	DT	I-NP	O
prayer	NN	I-NP	O
.	.	O	O

played	VBD	I-VP	O
,	,	I-VP	O
won	VBD	I-VP	O
,	,	B-VP	O
drawn	VBN	I-VP	O
,	,	O	O
lost	VBD	I-VP	O
,	,	O	O
goals	NNS	I-NP	O
for	IN	I-PP	O
,	,	O	O
goals	NNS	I-NP	O
against	IN	I-PP	O
,	,	O	O
points	VBZ	I-VP	O
)	)	O	O
:	:	O	O

1.	CD	I-NP	O
Sebastien	NNP	I-NP	I-PER
Tortelli	NNP	I-NP	I-PER
(	(	O	O
France	NNP	O	I-LOC
)	)	O	O
Kawasaki	NNP	I-NP	I-ORG

In	IN	I-PP	O
a	DT	I-NP	O
statement	NN	I-NP	O
carried	VBD	I-VP	O
on	IN	I-PP	O
the	DT	I-NP	O
official	JJ	I-NP	O
Algerian	JJ	I-NP	I-MISC
news	NN	I-NP	O
agency	NN	I-NP	O
APS	NNP	I-NP	I-ORG
,	,	O	O
the	DT	I-NP	O
security	NN	I-NP	O
forces	NNS	I-NP	O
said	VBD	I-VP	O
the	DT	I-NP	O
19	CD	I-NP	O
had	VBD	I-VP	O
been	VBN	I-VP	O
killed	VBN	I-VP	O
by	IN	I-PP	O
"	"	O	O
a	DT	I-NP	O
group	NN	I-NP	O
of	IN	I-PP	O
terrorists	NNS	I-NP	O
"	"	O	O
.	.	O	O

Jaora	NN	I-NP	I-LOC
n.a	NN	I-NP	O
Yellow	NN	I-NP	O
-	:	O	O
-	:	O	O

-DOCSTART-	-X-	-X-	O

-DOCSTART-	-X-	O	O

ST	NNP	I-NP	I-ORG
LOUIS	NNP	I-NP	I-ORG
AT	NNP	I-NP	O
COLORADO	NNP	I-NP	I-LOC

Otelul	JJ	I-NP	I-ORG
Galati	NNP	I-NP	I-ORG
4	CD	I-NP	O
2	CD	I-NP	O
0	CD	I-NP	O
2	CD	I-NP	O
4	CD	I-NP	O
3	CD	I-NP	O
6	CD	I-NP	O

A	DT	I-NP	O
small	JJ	I-NP	O
bottle	NN	I-NP	O
of	IN	I-PP	O
a	DT	I-NP	O
garishly-coloured	JJ	I-NP	O
sports	NNS	I-NP	O
drink	VBP	I-VP	O
at	IN	I-PP	O
the	DT	I-NP	O
sun-drenched	JJ	I-NP	O
U.S.	NNP	I-NP	I-MISC
Open	NNP	I-NP	I-MISC
is	VBZ	I-VP	O
going	VBG	I-VP	O
for	IN	I-PP	O
$	$	I-NP	O
3.75	CD	I-NP	O
,	,	O	O
while	IN	I-SBAR	O
a	DT	I-NP	O
litre	NN	I-NP	O
of	IN	I-PP	O
basic	JJ	I-NP	O
,	,	I-NP	O
life-sustaining	JJ	I-NP	O
water	NN	I-NP	O
will	MD	I-VP	O
set	VB	I-VP	O
you	PRP	I-NP	O
back	RB	I-ADVP	O
$	$	I-NP	O
4.00	CD	I-NP	O
--	:	O	O
for	IN	I-PP	O
water	NN	I-NP	O
?	.	O	O

Two	CD	I-NP	O
Italian	JJ	I-NP	I-MISC
magazines	NNS	I-NP	O
published	VBD	I-VP	O
pictures	NNS	I-NP	O
on	IN	I-PP	O
Wednesday	NNP	I-NP	O
of	IN	I-PP	O
Daniel	NNP	I-NP	I-PER
Ducruet	NNP	I-NP	I-PER
,	,	O	O
Princess	NNP	I-NP	O
Stephanie	NNP	I-NP	I-PER
of	IN	I-PP	O
Monaco	NNP	I-NP	I-LOC
's	POS	B-NP	O
husband	NN	I-NP	O
and	CC	I-NP	O
former	JJ	I-NP	O
bodyguard	NN	I-NP	O
,	,	O	O
cavorting	VBG	I-VP	O
naked	JJ	I-ADJP	O
with	IN	I-PP	O
another	DT	I-NP	O
woman	NN	I-NP	O
by	IN	I-PP	O
a	DT	I-NP	O
poolside	NN	I-NP	O
in	IN	I-PP	O
France	NNP	I-NP	I-LOC
.	.	O	O

4.	CD	I-NP	O
Debrecen	NNP	B-NP	I-ORG
3	CD	I-NP	O
2	CD	I-NP	O
-	:	I-NP	O
1	CD	I-NP	O
10	CD	I-NP	O
4	CD	I-NP	O
6	CD	I-NP	O

Titanic	JJ	I-NP	I-MISC
recovery	NN	I-NP	O
mission	NN	I-NP	O
is	VBZ	I-VP	O
scrapped	VBN	I-VP	O
.	.	O	O

The	DT	I-NP	O
first	JJ	I-NP	O
source	NN	I-NP	O
also	RB	I-ADVP	O
said	VBD	I-VP	O
Bre-X	NNP	I-NP	I-ORG
had	VBD	I-VP	O
until	IN	I-SBAR	O
December	NNP	I-NP	O
21	CD	I-NP	O
to	TO	I-VP	O
submit	VB	I-VP	O
to	TO	I-PP	O
the	DT	I-NP	O
Indonesian	JJ	I-NP	I-ORG
Mines	NNP	I-NP	I-ORG
and	CC	I-NP	I-ORG
Energy	NNP	I-NP	I-ORG
Ministry	NNP	I-NP	I-ORG
a	DT	B-NP	O
feasibility	NN	I-NP	O
study	NN	I-NP	O
on	IN	I-PP	O
the	DT	I-NP	O
central	JJ	I-NP	O
region	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
Busang	NNP	I-NP	I-LOC
property	NN	I-NP	O
,	,	O	O
estimated	VBD	I-VP	O
to	TO	I-VP	O
contain	VB	I-VP	O
2.6	CD	I-NP	O
million	CD	I-NP	O
ounces	NNS	I-NP	O
of	IN	I-PP	O
gold	NN	I-NP	O
.	.	O	O

CHICAGO	NNP	I-NP	I-LOC
1996-08-28	CD	I-NP	O

World	NNP	I-NP	I-MISC
Cup	NNP	I-NP	I-MISC
cricket	NN	I-NP	O
champions	VBZ	I-VP	O
Sri	NNP	I-NP	I-LOC
Lanka	NNP	I-NP	I-LOC
will	MD	I-VP	O
play	VB	I-VP	O
two	CD	I-NP	O
tests	NNS	I-NP	O
and	CC	O	O
three	CD	I-NP	O
one-day	JJ	I-NP	O
internationals	NNS	I-NP	O
in	IN	I-PP	O
a	DT	I-NP	O
tour	NN	I-NP	O
of	IN	I-PP	O
New	NNP	I-NP	I-LOC
Zealand	NNP	I-NP	I-LOC
next	IN	B-NP	O
March	NNP	I-NP	O
,	,	O	O
officials	NNS	I-NP	O
said	VBD	I-VP	O
on	IN	I-PP	O
Wednesday	NNP	I-NP	O
.	.	O	O

BRASILIA	NNP	I-NP	I-LOC
1996-08-28	CD	I-NP	O

NATIONAL	NNP	I-NP	I-MISC
LEAGUE	NNP	I-NP	I-MISC

"	"	O	O
I	PRP	I-NP	O
want	VBP	I-VP	O
you	PRP	I-NP	O
to	TO	I-VP	O
ask	VB	I-VP	O
this	DT	I-NP	O
question	NN	I-NP	O
.	.	O	O

international	JJ	I-NP	O
athletics	NNS	I-NP	O
meeting	NN	I-NP	O
on	IN	I-PP	O
Wednesday	NNP	I-NP	O
:	:	O	O

For	IN	I-PP	O
the	DT	I-NP	O
third	JJ	I-NP	O
consecutive	JJ	I-NP	O
day	NN	I-NP	O
,	,	O	O
Friday	NNP	I-NP	O
's	POS	B-NP	O
scheduled	VBN	I-NP	O
training	NN	I-NP	O
runs	NNS	I-NP	O
were	VBD	I-VP	O
cancelled	VBN	I-VP	O
due	JJ	I-PP	O
to	TO	I-PP	O
heavy	JJ	I-NP	O
wet	JJ	I-NP	O
snow	NN	I-NP	O
and	CC	O	O
fog	VB	I-VP	O
on	IN	I-PP	O
Whistler	NNP	I-NP	I-LOC
Mountain	NNP	I-NP	I-LOC
,	,	O	O
leaving	VBG	I-VP	O
the	DT	I-NP	O
scheduled	VBN	I-NP	O
World	NNP	I-NP	I-MISC
Cup	NNP	I-NP	I-MISC
events	NNS	I-NP	O
in	IN	I-PP	O
jeopardy	NN	I-NP	O
.	.	O	O

Cambridge	NNP	I-NP	I-ORG
United	NNP	I-NP	I-ORG
0	CD	I-NP	O
Cardiff	NNP	I-NP	I-ORG
2	CD	I-NP	O

Flour	NN	I-NP	O
mills	NNS	I-NP	O
sold	VBD	I-VP	O
much	JJ	I-NP	O
of	IN	I-PP	O
their	PRP$	I-NP	O
production	NN	I-NP	O
through	IN	I-PP	O
September	NN	I-NP	O
leaving	VBG	I-VP	O
little	JJ	I-NP	O
available	JJ	I-NP	O
for	IN	I-PP	O
prompt	JJ	I-NP	O
shipment	NN	I-NP	O
.	.	O	O

Neuchatel	NNP	I-NP	I-ORG
3	CD	I-NP	O
St	NNP	I-NP	I-ORG
Gallen	NNP	I-NP	I-ORG
0	CD	I-NP	O

SOCCER	NN	I-NP	O
-	:	O	O
DUTCH	VB	I-VP	I-MISC
FIRST	NNP	I-NP	O
DIVISION	NNP	I-NP	O
RESULTS	NNS	I-NP	O
/	SYM	O	O
STANDINGS	NNS	I-NP	O
.	.	O	O

Jul	JJ	I-NP	O
31	CD	I-NP	O
,	,	I-NP	O
1996	CD	I-NP	O
Jan	NNP	B-NP	O
31	CD	I-NP	O
,	,	I-NP	O
1996	CD	I-NP	O

Russian	JJ	I-NP	I-MISC
military	NN	I-NP	O
officials	NNS	I-NP	O
have	VBP	I-VP	O
expressed	VBN	I-VP	O
fears	NNS	I-NP	O
that	IN	I-SBAR	O
the	DT	I-NP	O
rebels	NNS	I-NP	O
and	CC	O	O
their	PRP$	I-NP	O
supporters	NNS	I-NP	O
will	MD	I-VP	O
see	VB	I-VP	O
the	DT	I-NP	O
deal	NN	I-NP	O
signed	VBN	I-VP	O
by	IN	I-PP	O
Russian	JJ	I-NP	I-MISC
peace	NN	I-NP	O
envoy	NN	I-NP	O
Alexander	NNP	I-NP	I-PER
Lebed	NNP	I-NP	I-PER
in	IN	I-PP	O
the	DT	I-NP	O
early	JJ	I-NP	O
hours	NNS	I-NP	O
of	IN	I-PP	O
Saturday	NNP	I-NP	O
as	IN	I-PP	O
a	DT	I-NP	O
military	JJ	I-NP	O
victory	NN	I-NP	O
for	IN	I-PP	O
the	DT	I-NP	O
separatists	NNS	I-NP	O
.	.	O	O

Men	NN	I-NP	O
:	:	O	O

Cooke	NNP	I-NP	I-PER
will	MD	I-VP	O
provide	VB	I-VP	O
consulting	NN	I-NP	O
services	NNS	I-NP	O
to	TO	I-PP	O
the	DT	I-NP	O
company	NN	I-NP	O
through	IN	I-PP	O
July	NNP	I-NP	O
1	CD	I-NP	O
,	,	I-NP	O
1998	CD	I-NP	O
,	,	O	O
and	CC	O	O
will	MD	I-VP	O
continue	VB	I-VP	O
to	TO	I-VP	O
serve	VB	I-VP	O
as	IN	I-PP	O
a	DT	I-NP	O
director	NN	I-NP	O
,	,	O	O
the	DT	I-NP	O
toy	NN	I-NP	O
and	CC	I-NP	O
gift	NN	I-NP	O
maker	NN	I-NP	O
said	VBD	I-VP	O
.	.	O	O

-DOCSTART-	-X-	O	O

The	DT	I-NP	O
70	CD	I-NP	O
teams	NNS	I-NP	O
in	IN	I-PP	O
this	DT	I-NP	O
year	NN	I-NP	O
's	POS	B-NP	O
race	NN	I-NP	O
will	MD	I-VP	O
will	MD	I-VP	O
trek	NN	I-NP	O
glaciers	NNS	I-NP	O
,	,	O	O
climb	NN	I-NP	O
mountains	NNS	I-NP	O
,	,	O	O
whitewater	NN	I-NP	O
raft	NN	I-NP	O
,	,	O	O
horseback	NN	I-NP	O
ride	NN	I-NP	O
,	,	O	O
canoe	NN	I-NP	O
and	CC	I-NP	O
mountain	NN	I-NP	O
bike	NN	I-NP	O
along	IN	I-PP	O
the	DT	I-NP	O
grueling	JJ	I-NP	O
course	NN	I-NP	O
.	.	O	O

Ninety-day	JJ	I-NP	O
bank	NN	I-NP	O
bill	NN	I-NP	O
rates	NNS	I-NP	O
shed	VB	I-VP	O
five	CD	I-NP	O
points	NNS	I-NP	O
to	TO	I-PP	O
9.93	CD	I-NP	O
percent	NN	I-NP	O
and	CC	O	O
September	NNP	I-NP	O
bank	NN	I-NP	O
bill	NN	I-NP	O
futures	NNS	I-NP	O
rose	VBD	I-VP	O
four	CD	I-NP	O
to	TO	I-PP	O
90.18	CD	I-NP	O
.	.	O	O

7-5	CD	I-NP	O
7-5	CD	I-NP	O

Brazil	NNP	I-NP	I-LOC
gov't	MD	I-VP	O
set	VB	I-VP	O
to	TO	I-VP	O
send	VB	I-VP	O
1997	CD	I-NP	O
budget	NN	I-NP	O
to	TO	I-PP	O
Congress	NNP	I-NP	I-ORG
.	.	O	O

It	PRP	I-NP	O
was	VBD	I-VP	O
the	DT	I-NP	O
second-longest	JJ	I-NP	O
streak	NN	I-NP	O
by	IN	I-PP	O
an	DT	I-NP	O
active	JJ	I-NP	O
player	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
the	DT	I-NP	O
majors	NNS	I-NP	O
behind	IN	I-PP	O
Baltimore	NNP	I-NP	I-ORG
's	POS	B-NP	O
Cal	NNP	I-NP	I-PER
Ripken	NNP	I-NP	I-PER
,	,	O	O
who	WP	I-NP	O
appeared	VBD	I-VP	O
in	IN	I-PP	O
his	PRP$	I-NP	O
major-league	JJ	I-NP	O
record	NN	I-NP	O
2,282nd	JJ	I-NP	O
straight	JJ	I-NP	O
game	NN	I-NP	O
today	NN	B-NP	O
,	,	O	O
a	DT	I-NP	O
13-0	CD	I-NP	O
loss	NN	I-NP	O
to	TO	I-PP	O
the	DT	I-NP	O
California	NNP	I-NP	I-ORG
Angels	NNPS	I-NP	I-ORG
.	.	O	O

Dr	NNP	I-NP	O
Robert	NNP	I-NP	I-PER
Aranosian	NNP	I-NP	I-PER
,	,	O	O
emergency	NN	I-NP	O
room	NN	I-NP	O
director	NN	I-NP	O
at	IN	I-PP	O
Pontiac	NNP	I-NP	I-LOC
Osteopathic	NNP	I-NP	I-LOC
Hospital	NNP	I-NP	I-LOC
,	,	O	O
said	VBD	I-VP	O
Kevorkian	JJ	I-NP	I-PER
brought	VBD	I-VP	O
in	IN	I-PP	O
the	DT	I-NP	O
body	NN	I-NP	O
of	IN	I-PP	O
Patricia	NNP	I-NP	I-PER
Smith	NNP	I-NP	I-PER
,	,	O	O
of	IN	I-PP	O
Lees	NNP	I-NP	I-LOC
Summit	NNP	I-NP	I-LOC
,	,	O	O
Mo	NNP	I-NP	I-LOC
.	.	O	O

ROME	VB	I-NP	I-LOC
1996-12-06	CD	I-NP	O

The	DT	I-NP	O
foreign	JJ	I-NP	O
ministry	NN	I-NP	O
later	RB	I-ADVP	O
announced	VBD	I-VP	O
Israeli	NNP	I-NP	I-MISC
Foreign	NNP	I-NP	O
Minister	NNP	I-NP	O
David	NNP	I-NP	I-PER
Levy	NNP	I-NP	I-PER
would	MD	I-VP	O
visit	VB	I-VP	O
Bonn	NNP	I-NP	I-LOC
for	IN	I-PP	O
talks	NNS	I-NP	O
with	IN	I-PP	O
his	PRP$	I-NP	O
German	JJ	I-NP	I-MISC
counterpart	NN	I-NP	O
Klaus	NNP	I-NP	I-PER
Kinkel	NNP	I-NP	I-PER
next	RB	B-NP	O
month	RB	I-NP	O
.	.	O	O

Manchester	NNP	I-NP	I-ORG
United	NNP	I-NP	I-ORG
v	FW	I-NP	O
Blackburn	NNP	I-NP	I-ORG

-DOCSTART-	-X-	O	O

Oval	JJ	I-NP	I-LOC
on	IN	I-PP	O
Friday	NNP	I-NP	O
:	:	O	O

3.	NNP	I-NP	O
Rodica	NNP	I-NP	I-PER
Matescu	NNP	I-NP	I-PER
(	(	O	O
Romania	NNP	I-NP	I-LOC
)	)	O	O
14.18	CD	I-NP	O

Montpellier	NNP	I-NP	I-ORG
0	CD	I-NP	O
Cannes	NNP	I-NP	I-ORG
1	CD	I-NP	O

Cardiff	NNP	I-NP	I-ORG
1	CD	I-NP	O
Brighton	NNP	I-NP	I-ORG
0	CD	I-NP	O

Wrexham	UH	I-INTJ	I-ORG
2	CD	I-NP	O
0	CD	I-NP	O
2	CD	I-NP	O
0	CD	I-NP	O
5	CD	I-NP	O
5	CD	I-NP	O
2	CD	I-NP	O

Not	RB	I-ADVP	O
exactly	RB	I-NP	O
a	DT	B-NP	O
clash	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
titans	NNS	I-NP	O
but	CC	O	O
an	DT	I-NP	O
intriuguing	VBG	I-NP	O
match	NN	I-NP	O
nonetheless	RB	I-ADVP	O
.	.	O	O

Men	NN	I-NP	O
's	POS	B-NP	O
discus	NNS	I-NP	O

D.	NNP	I-NP	I-PER
Cork	NNP	I-NP	I-PER
c	SYM	O	O
Moin	NNP	I-NP	I-PER
Khan	NNP	I-NP	I-PER
b	SYM	O	O
Waqar	NNP	I-NP	I-PER
Younis	NNP	I-NP	I-PER
0	CD	I-NP	O

Willem	NNP	I-NP	I-ORG
II	NNP	I-NP	I-ORG
Tilburg	NNP	I-NP	I-ORG
1	CD	I-NP	O
RKC	NNP	I-NP	I-ORG
Waalwijk	NNP	I-NP	I-ORG
3	CD	I-NP	O

Scorers	NNS	I-NP	O
:	:	O	O
Zoran	NNP	I-NP	I-PER
Kundic	NNP	I-NP	I-PER
(	(	O	O
28th	CD	I-NP	O
)	)	O	O
,	,	O	O
Klimis	NNP	I-NP	I-PER
Alexandrou	NNP	I-NP	I-PER
(	(	O	O
41st	CD	I-NP	O
)	)	O	O
,	,	O	O

1.	CD	I-NP	O
Sylvain	NNP	I-NP	I-PER
Bouchard	NNP	I-NP	I-PER
(	(	O	O
Canada	NNP	I-NP	I-LOC
)	)	O	O
1	CD	I-NP	O
minute	NN	I-NP	O
16.24	CD	B-NP	O
seconds	NNS	I-NP	O

7	CD	I-NP	O
(	(	O	O
151	CD	I-NP	O
)	)	O	O
Melbourne	NNP	I-NP	I-ORG
11.12	CD	I-NP	O
(	(	O	O
78	CD	I-NP	O
)	)	O	O

CITY	NN	I-NP	O
OF	IN	I-PP	O
HARTFORD	NNP	I-NP	I-LOC
,	,	O	O
CONNECTICUT	NNP	I-NP	I-LOC

Woolmer	NNP	I-NP	I-PER
,	,	O	O
48	CD	I-NP	O
,	,	O	O
played	VBD	I-VP	O
19	CD	I-NP	O
tests	NNS	I-NP	O
for	IN	I-PP	O
England	NNP	I-NP	I-LOC
between	IN	I-PP	O
1975	CD	I-NP	O
and	CC	I-NP	O
1981	CD	I-NP	O
.	.	O	O

The	DT	I-NP	O
new	JJ	I-NP	O
world	NN	I-NP	O
club	NN	I-NP	O
champions	NNS	I-NP	O
may	MD	I-VP	O
prove	VB	I-VP	O
too	RB	I-ADJP	O
strong	JJ	I-ADJP	O
for	IN	I-PP	O
a	DT	I-NP	O
Sampdoria	NNP	I-NP	I-ORG
side	NN	I-NP	O
led	VBN	I-VP	O
by	IN	I-PP	O
captain	NN	I-NP	O
Roberto	NNP	I-NP	I-PER
Mancini	NNP	I-NP	I-PER
but	CC	O	O
missing	VBG	I-NP	O
injured	VBN	I-VP	O
French	JJ	I-NP	I-MISC
midfielder	NN	I-NP	O
Pierre	NNP	I-NP	I-PER
Laigle	NNP	I-NP	I-PER
.	.	O	O

Haldtime	VB	I-VP	O
0-0	NNP	I-NP	O
.	.	O	O

Anyang	VBG	I-VP	I-ORG
0	CD	I-NP	O
3	CD	I-NP	O
1	CD	I-NP	O
6	CD	I-NP	O
9	CD	I-NP	O
3	CD	I-NP	O

HONG	IN	I-PP	I-LOC
KONG	VBG	I-VP	I-LOC
1996-08-23	CD	I-NP	O

'	''	O	O

Men	NN	I-NP	O
's	POS	B-NP	O
10	CD	I-NP	O
kms	NNS	I-NP	O

Dutch	JJ	I-NP	I-MISC
police	NN	I-NP	O
are	VBP	I-VP	O
also	RB	I-VP	O
holding	VBG	I-VP	O
a	DT	I-NP	O
74-year	JJ	I-NP	O
old	JJ	I-NP	O
Dutchman	NNP	I-NP	I-MISC
in	IN	I-PP	O
connection	NN	I-NP	O
with	IN	I-PP	O
the	DT	I-NP	O
disappearance	NN	I-NP	O
of	IN	I-PP	O
An	DT	I-NP	I-PER
and	CC	O	O
Eefje	NNP	I-NP	I-PER
,	,	O	O
although	IN	I-SBAR	O
a	DT	I-NP	O
spokesman	NN	I-NP	O
said	VBD	I-VP	O
no	DT	I-NP	O
direct	JJ	I-NP	O
link	NN	I-NP	O
had	VBD	I-VP	O
yet	RB	I-NP	O
been	VBN	I-VP	O
established	VBN	I-VP	O
.	.	O	O

"	"	O	O
They	PRP	I-NP	O
asked	VBD	I-VP	O
me	PRP	I-NP	O
to	TO	I-VP	O
call	VB	I-VP	O
in	IN	I-PP	O
the	DT	I-NP	O
Israeli	JJ	I-NP	I-MISC
charge	NN	I-NP	O
d'affaires	NNS	I-NP	O
and	CC	O	O
discuss	VB	I-VP	O
the	DT	I-NP	O
matter	NN	I-NP	O
with	IN	I-PP	O
him	PRP	I-NP	O
,	,	O	O
"	"	O	O
he	PRP	I-NP	O
added	VBD	I-VP	O
.	.	O	O

President	NNP	I-NP	O
Bill	NNP	I-NP	I-PER
Clinton	NNP	I-NP	I-PER
's	POS	B-NP	O
triumphal	JJ	I-NP	O
appearance	NN	I-NP	O
at	IN	I-PP	O
the	DT	I-NP	O
Democratic	JJ	I-NP	I-MISC
convention	NN	I-NP	O
,	,	O	O
a	DT	I-NP	O
vital	JJ	I-NP	O
moment	NN	I-NP	O
in	IN	I-PP	O
his	PRP$	I-NP	O
bid	NN	I-NP	O
for	IN	I-PP	O
a	DT	I-NP	O
second	JJ	I-NP	O
term	NN	I-NP	O
,	,	O	O
was	VBD	I-VP	O
marred	VBN	I-VP	O
on	IN	I-PP	O
Thursday	NNP	I-NP	O
by	IN	I-PP	O
the	DT	I-NP	O
resignation	NN	I-NP	O
of	IN	I-PP	O
a	DT	I-NP	O
top	JJ	I-NP	O
adviser	NN	I-NP	O
in	IN	I-PP	O
a	DT	I-NP	O
reported	JJ	I-NP	O
sex	NN	I-NP	O
scandal	NN	I-NP	O
.	.	O	O

-DOCSTART-	-X-	-X-	O

-	:	O	O
36	CD	I-NP	O
barges	NNS	I-NP	O
,	,	O	O
two	CD	I-NP	O
each	DT	B-NP	O
week	NN	I-NP	O
May-August	NNP	I-NP	O
,	,	I-NP	O
Illinois	NNP	I-NP	I-LOC
,	,	O	O
offered	VBN	I-VP	O
at	IN	I-PP	O
130	CD	I-NP	O
percent	NN	I-NP	O
of	IN	I-PP	O
tariff	NN	I-NP	O
,	,	O	O
no	DT	I-NP	O
bid	NN	I-NP	O
or	CC	I-NP	O
comparison	NN	I-NP	O
.	.	O	O

2	CD	I-NP	O
-	:	I-NP	O
Ong	NNP	I-NP	I-PER
Ewe	NNP	I-NP	I-PER
Hock	NNP	I-NP	I-PER
(	(	O	O
Malaysia	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Indra	NNP	I-NP	I-PER
Wijaya	NNP	I-NP	I-PER
(	(	O	O
Indonesia	NNP	O	I-LOC
)	)	O	O
1-15	NN	I-ADVP	O

The	DT	I-NP	O
discount	NN	I-NP	O
price	NN	I-NP	O
format	NN	I-NP	O
store	NN	I-NP	O
BILO	NNP	I-NP	I-MISC
is	VBZ	I-VP	O
to	TO	B-VP	O
complement	VB	I-VP	O
Ahold	NNP	I-NP	I-ORG
's	POS	B-NP	O
full	JJ	I-NP	O
service	NN	I-NP	O
supermarket	NN	I-NP	O
TOPS	NNP	B-NP	I-MISC
,	,	O	O
recently	RB	I-VP	O
launched	VBN	I-VP	O
in	IN	I-PP	O
Asia	NNP	I-NP	I-LOC
.	.	O	O

Ashta	NNP	I-NP	I-LOC
10	CD	I-NP	O
Yellow	NNP	I-NP	O
12,700-12,900	CD	I-NP	O
12,800-13,000	CD	I-NP	O

Hereford	VBN	I-VP	I-ORG
22	CD	I-NP	O
6	CD	I-NP	O
5	CD	I-NP	O
11	CD	I-NP	O
23	CD	I-NP	O
31	CD	I-NP	O
23	CD	I-NP	O

nine	CD	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
superbike	JJ	I-NP	O
world	NN	I-NP	O
championship	NN	I-NP	O
on	IN	I-PP	O
Sunday	NNP	I-NP	O
:	:	O	O

South	NNP	I-NP	I-ORG
Queensland	NNP	I-NP	I-ORG
21	CD	I-NP	O
4	CD	I-NP	O
0	CD	I-NP	O
17	CD	I-NP	O
210	CD	I-NP	O
460	CD	I-NP	O
8	CD	I-NP	O

Fortuna	NNP	I-NP	I-ORG
